id,time,violation
akn00047,216,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,217,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,218,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,219,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,220,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,221,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,222,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,223,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,224,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,225,"Статья 12.16. часть 1 Несоблюдение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00047,226,nothing
akn00047,227,nothing
akn00047,228,nothing
akn00047,229,nothing
akn00047,230,nothing
akn00047,231,nothing
akn00047,232,nothing
akn00047,233,nothing
akn00047,234,nothing
akn00047,235,nothing
akn00047,236,nothing
akn00047,237,nothing
akn00047,238,nothing
akn00047,239,nothing
akn00047,240,nothing
akn00047,241,nothing
akn00047,242,nothing
akn00047,243,nothing
akn00047,244,nothing
akn00047,245,nothing
akn00047,246,nothing
akn00047,247,nothing
akn00047,248,nothing
akn00047,249,nothing
akn00047,250,nothing
akn00047,251,nothing
akn00047,252,nothing
akn00047,253,nothing
akn00047,254,nothing
akn00047,255,nothing
akn00047,256,nothing
akn00047,257,nothing
akn00047,258,nothing
akn00047,259,nothing
akn00047,260,nothing
akn00047,261,nothing
akn00047,262,nothing
akn00047,263,nothing
akn00047,264,nothing
akn00047,265,nothing
akn00047,266,nothing
akn00047,267,nothing
akn00047,268,nothing
akn00047,269,nothing
akn00047,270,nothing
akn00047,271,nothing
akn00047,272,nothing
akn00047,273,nothing
akn00047,274,nothing
akn00047,275,nothing
akn00047,276,nothing
akn00047,277,nothing
akn00047,278,nothing
akn00047,279,nothing
akn00047,280,nothing
akn00047,281,nothing
akn00047,282,nothing
akn00047,283,nothing
akn00047,284,nothing
akn00047,285,nothing
akn00047,286,nothing
akn00047,287,nothing
akn00047,288,nothing
akn00047,289,nothing
akn00047,290,nothing
akn00047,291,nothing
akn00047,292,nothing
akn00047,293,nothing
akn00047,294,nothing
akn00047,295,nothing
akn00047,296,nothing
akn00047,297,nothing
akn00047,298,nothing
akn00047,299,nothing
akn00047,300,nothing
akn00085,1,nothing
akn00085,2,nothing
akn00085,3,nothing
akn00085,4,nothing
akn00085,5,nothing
akn00085,6,nothing
akn00085,7,nothing
akn00085,8,nothing
akn00085,9,nothing
akn00085,10,nothing
akn00085,11,nothing
akn00085,12,nothing
akn00085,13,nothing
akn00085,14,nothing
akn00085,15,nothing
akn00085,16,nothing
akn00085,17,nothing
akn00085,18,nothing
akn00085,19,nothing
akn00085,20,nothing
akn00085,21,nothing
akn00085,22,nothing
akn00085,23,nothing
akn00085,24,nothing
akn00085,25,nothing
akn00085,26,nothing
akn00085,27,nothing
akn00085,28,nothing
akn00085,29,nothing
akn00085,30,nothing
akn00085,31,nothing
akn00085,32,nothing
akn00085,33,nothing
akn00085,34,nothing
akn00085,35,nothing
akn00085,36,nothing
akn00085,37,nothing
akn00085,38,nothing
akn00085,39,nothing
akn00085,40,nothing
akn00085,41,nothing
akn00085,42,nothing
akn00085,43,nothing
akn00085,44,nothing
akn00085,45,nothing
akn00085,46,nothing
akn00085,47,nothing
akn00085,48,nothing
akn00085,49,nothing
akn00085,50,nothing
akn00085,51,nothing
akn00085,52,nothing
akn00085,53,nothing
akn00085,54,nothing
akn00085,55,nothing
akn00085,56,nothing
akn00085,57,nothing
akn00085,58,nothing
akn00085,59,nothing
akn00085,60,nothing
akn00085,61,nothing
akn00085,62,nothing
akn00085,63,nothing
akn00085,64,nothing
akn00085,65,nothing
akn00085,66,nothing
akn00085,67,nothing
akn00085,68,nothing
akn00085,69,nothing
akn00085,70,nothing
akn00085,71,nothing
akn00085,72,nothing
akn00085,73,nothing
akn00085,74,nothing
akn00085,75,nothing
akn00085,76,nothing
akn00085,77,nothing
akn00085,78,nothing
akn00085,79,nothing
akn00085,80,nothing
akn00085,81,nothing
akn00085,82,nothing
akn00085,83,nothing
akn00085,84,nothing
akn00085,85,nothing
akn00085,86,nothing
akn00085,87,nothing
akn00085,88,nothing
akn00085,89,nothing
akn00085,90,nothing
akn00085,91,nothing
akn00085,92,nothing
akn00085,93,nothing
akn00085,94,nothing
akn00085,95,nothing
akn00085,96,nothing
akn00085,97,nothing
akn00085,98,nothing
akn00085,99,nothing
akn00085,100,nothing
akn00085,101,nothing
akn00085,102,nothing
akn00085,103,nothing
akn00085,104,nothing
akn00085,105,nothing
akn00085,106,nothing
akn00085,107,nothing
akn00085,108,nothing
akn00085,109,nothing
akn00085,110,nothing
akn00085,111,nothing
akn00085,112,nothing
akn00085,113,nothing
akn00085,114,nothing
akn00085,115,nothing
akn00085,116,nothing
akn00085,117,nothing
akn00085,118,nothing
akn00085,119,nothing
akn00085,120,nothing
akn00085,121,nothing
akn00085,122,nothing
akn00085,123,nothing
akn00085,124,nothing
akn00085,125,nothing
akn00085,126,nothing
akn00085,127,nothing
akn00085,128,nothing
akn00085,129,nothing
akn00085,130,nothing
akn00085,131,nothing
akn00085,132,nothing
akn00085,133,nothing
akn00085,134,nothing
akn00085,135,nothing
akn00085,136,nothing
akn00085,137,nothing
akn00085,138,nothing
akn00085,139,nothing
akn00085,140,nothing
akn00085,141,nothing
akn00085,142,nothing
akn00085,143,nothing
akn00085,144,nothing
akn00085,145,nothing
akn00085,146,nothing
akn00085,147,nothing
akn00085,148,nothing
akn00085,149,nothing
akn00085,150,nothing
akn00085,151,nothing
akn00085,152,nothing
akn00085,153,nothing
akn00085,154,nothing
akn00085,155,nothing
akn00085,156,nothing
akn00085,157,nothing
akn00085,158,nothing
akn00085,159,nothing
akn00085,160,nothing
akn00085,161,nothing
akn00085,162,nothing
akn00085,163,nothing
akn00085,164,nothing
akn00085,165,nothing
akn00085,166,nothing
akn00085,167,nothing
akn00085,168,nothing
akn00085,169,nothing
akn00085,170,nothing
akn00085,171,nothing
akn00085,172,nothing
akn00085,173,nothing
akn00085,174,nothing
akn00085,175,nothing
akn00085,176,nothing
akn00085,177,nothing
akn00085,178,nothing
akn00085,179,nothing
akn00085,180,nothing
akn00085,181,nothing
akn00085,182,nothing
akn00085,183,nothing
akn00085,184,nothing
akn00085,185,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,186,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,187,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,188,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,189,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,190,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,191,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,192,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,193,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,194,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,195,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,196,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,197,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,198,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,199,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,200,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,201,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,202,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,203,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,204,"Статья 12.12 часть 2 1. невыполнение требования ПДД об остановке перед стоп-линией, обозначенной дорожными знаками или разметкой проезжей части дороги, при запрещающем сигнале светофора или запрещающем жесте регулировщика"
akn00085,205,nothing
akn00085,206,nothing
akn00085,207,nothing
akn00085,208,nothing
akn00085,209,nothing
akn00085,210,nothing
akn00085,211,nothing
akn00085,212,nothing
akn00085,213,nothing
akn00085,214,nothing
akn00085,215,nothing
akn00085,216,nothing
akn00085,217,nothing
akn00085,218,nothing
akn00085,219,nothing
akn00085,220,nothing
akn00085,221,nothing
akn00085,222,nothing
akn00085,223,nothing
akn00085,224,nothing
akn00085,225,nothing
akn00085,226,nothing
akn00085,227,nothing
akn00085,228,nothing
akn00085,229,nothing
akn00085,230,nothing
akn00085,231,nothing
akn00085,232,nothing
akn00085,233,nothing
akn00085,234,nothing
akn00085,235,nothing
akn00085,236,nothing
akn00085,237,nothing
akn00085,238,nothing
akn00085,239,nothing
akn00085,240,nothing
akn00085,241,nothing
akn00085,242,nothing
akn00085,243,nothing
akn00085,244,nothing
akn00085,245,nothing
akn00085,246,nothing
akn00085,247,nothing
akn00085,248,nothing
akn00085,249,nothing
akn00085,250,nothing
akn00085,251,nothing
akn00085,252,nothing
akn00085,253,nothing
akn00085,254,nothing
akn00085,255,nothing
akn00085,256,nothing
akn00085,257,nothing
akn00085,258,nothing
akn00085,259,nothing
akn00085,260,nothing
akn00085,261,nothing
akn00085,262,nothing
akn00085,263,nothing
akn00085,264,nothing
akn00085,265,nothing
akn00085,266,nothing
akn00085,267,nothing
akn00085,268,nothing
akn00085,269,nothing
akn00085,270,nothing
akn00085,271,nothing
akn00085,272,nothing
akn00085,273,nothing
akn00085,274,nothing
akn00085,275,nothing
akn00085,276,nothing
akn00085,277,nothing
akn00085,278,nothing
akn00085,279,nothing
akn00085,280,nothing
akn00085,281,nothing
akn00085,282,nothing
akn00085,283,nothing
akn00085,284,nothing
akn00085,285,nothing
akn00085,286,nothing
akn00085,287,nothing
akn00085,288,nothing
akn00085,289,nothing
akn00085,290,nothing
akn00085,291,nothing
akn00085,292,nothing
akn00085,293,nothing
akn00085,294,nothing
akn00085,295,nothing
akn00085,296,nothing
akn00085,297,nothing
akn00085,298,nothing
akn00085,299,nothing
akn00085,300,nothing
akn00048,1,nothing
akn00048,2,nothing
akn00048,3,nothing
akn00048,4,nothing
akn00048,5,nothing
akn00048,6,nothing
akn00048,7,nothing
akn00048,8,nothing
akn00048,9,nothing
akn00048,10,nothing
akn00048,11,nothing
akn00048,12,nothing
akn00048,13,nothing
akn00048,14,nothing
akn00048,15,nothing
akn00048,16,nothing
akn00048,17,nothing
akn00048,18,nothing
akn00048,19,nothing
akn00048,20,nothing
akn00048,21,nothing
akn00048,22,nothing
akn00048,23,nothing
akn00048,24,nothing
akn00048,25,nothing
akn00048,26,nothing
akn00048,27,nothing
akn00048,28,nothing
akn00048,29,nothing
akn00048,30,nothing
akn00048,31,nothing
akn00048,32,nothing
akn00048,33,nothing
akn00048,34,nothing
akn00048,35,nothing
akn00048,36,nothing
akn00048,37,nothing
akn00048,38,nothing
akn00048,39,nothing
akn00048,40,nothing
akn00048,41,nothing
akn00048,42,nothing
akn00048,43,nothing
akn00048,44,nothing
akn00048,45,nothing
akn00048,46,nothing
akn00048,47,nothing
akn00048,48,nothing
akn00048,49,nothing
akn00048,50,nothing
akn00048,51,nothing
akn00048,52,nothing
akn00048,53,nothing
akn00048,54,nothing
akn00048,55,nothing
akn00048,56,nothing
akn00048,57,nothing
akn00048,58,nothing
akn00048,59,nothing
akn00048,60,nothing
akn00048,61,nothing
akn00048,62,nothing
akn00048,63,nothing
akn00048,64,nothing
akn00048,65,nothing
akn00048,66,nothing
akn00048,67,nothing
akn00048,68,nothing
akn00048,69,nothing
akn00048,70,nothing
akn00048,71,nothing
akn00048,72,nothing
akn00048,73,nothing
akn00048,74,nothing
akn00048,75,nothing
akn00048,76,nothing
akn00048,77,nothing
akn00048,78,nothing
akn00048,79,nothing
akn00048,80,nothing
akn00048,81,nothing
akn00048,82,nothing
akn00048,83,nothing
akn00048,84,nothing
akn00048,85,nothing
akn00048,86,nothing
akn00048,87,nothing
akn00048,88,nothing
akn00048,89,nothing
akn00048,90,nothing
akn00048,91,nothing
akn00048,92,nothing
akn00048,93,nothing
akn00048,94,nothing
akn00048,95,nothing
akn00048,96,nothing
akn00048,97,nothing
akn00048,98,nothing
akn00048,99,nothing
akn00048,100,nothing
akn00048,101,nothing
akn00048,102,nothing
akn00048,103,nothing
akn00048,104,nothing
akn00048,105,nothing
akn00048,106,nothing
akn00048,107,nothing
akn00048,108,nothing
akn00048,109,nothing
akn00048,110,nothing
akn00048,111,nothing
akn00048,112,nothing
akn00048,113,nothing
akn00048,114,nothing
akn00048,115,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,116,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,117,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,118,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,119,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,120,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,121,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,122,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,123,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,124,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,125,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,126,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,127,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,128,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,129,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,130,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,131,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,132,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,133,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,134,"Статья 12.16 часть 2 Поворот налево или разворот в нарушение требований, предписанных дорожными знаками или разметкой проезжей части дороги"
akn00048,135,nothing
akn00048,136,nothing
akn00048,137,nothing
akn00048,138,nothing
akn00048,139,nothing
akn00048,140,nothing
akn00048,141,nothing
akn00048,142,nothing
akn00048,143,nothing
akn00048,144,nothing
akn00048,145,nothing
akn00048,146,nothing
akn00048,147,nothing
akn00048,148,nothing
akn00048,149,nothing
akn00048,150,nothing
akn00048,151,nothing
akn00048,152,nothing
akn00048,153,nothing
akn00048,154,nothing
akn00048,155,nothing
akn00048,156,nothing
akn00048,157,nothing
akn00048,158,nothing
akn00048,159,nothing
akn00048,160,nothing
akn00048,161,nothing
akn00048,162,nothing
akn00048,163,nothing
akn00048,164,nothing
akn00048,165,nothing
akn00048,166,nothing
akn00048,167,nothing
akn00048,168,nothing
akn00048,169,nothing
akn00048,170,nothing
akn00048,171,nothing
akn00048,172,nothing
akn00048,173,nothing
akn00048,174,nothing
akn00048,175,nothing
akn00048,176,nothing
akn00048,177,nothing
akn00048,178,nothing
akn00048,179,nothing
akn00048,180,nothing
akn00048,181,nothing
akn00048,182,nothing
akn00048,183,nothing
akn00048,184,nothing
akn00048,185,nothing
akn00048,186,nothing
akn00048,187,nothing
akn00048,188,nothing
akn00048,189,nothing
akn00048,190,nothing
akn00048,191,nothing
akn00048,192,nothing
akn00048,193,nothing
akn00048,194,nothing
akn00048,195,nothing
akn00048,196,nothing
akn00048,197,nothing
akn00048,198,nothing
akn00048,199,nothing
akn00048,200,nothing
akn00048,201,nothing
akn00048,202,nothing
akn00048,203,nothing
akn00048,204,nothing
akn00048,205,nothing
akn00048,206,nothing
akn00048,207,nothing
akn00048,208,nothing
akn00048,209,nothing
akn00048,210,nothing
akn00048,211,nothing
akn00048,212,nothing
akn00048,213,nothing
akn00048,214,nothing
akn00048,215,nothing
akn00048,216,nothing
akn00048,217,nothing
akn00048,218,nothing
akn00048,219,nothing
akn00048,220,nothing
akn00048,221,nothing
akn00048,222,nothing
akn00048,223,nothing
akn00048,224,nothing
akn00048,225,nothing
akn00048,226,nothing
akn00048,227,nothing
akn00048,228,nothing
akn00048,229,nothing
akn00048,230,nothing
akn00048,231,nothing
akn00048,232,nothing
akn00048,233,nothing
akn00048,234,nothing
akn00048,235,nothing
akn00048,236,nothing
akn00048,237,nothing
akn00048,238,nothing
akn00048,239,nothing
akn00048,240,nothing
akn00048,241,nothing
akn00048,242,nothing
akn00048,243,nothing
akn00048,244,nothing
akn00048,245,nothing
akn00048,246,nothing
akn00048,247,nothing
akn00048,248,nothing
akn00048,249,nothing
akn00048,250,nothing
akn00048,251,nothing
akn00048,252,nothing
akn00048,253,nothing
akn00048,254,nothing
akn00048,255,nothing
akn00048,256,nothing
akn00048,257,nothing
akn00048,258,nothing
akn00048,259,nothing
akn00048,260,nothing
akn00048,261,nothing
akn00048,262,nothing
akn00048,263,nothing
akn00048,264,nothing
akn00048,265,nothing
akn00048,266,nothing
akn00048,267,nothing
akn00048,268,nothing
akn00048,269,nothing
akn00048,270,nothing
akn00048,271,nothing
akn00048,272,nothing
akn00048,273,nothing
akn00048,274,nothing
akn00048,275,nothing
akn00048,276,nothing
akn00048,277,nothing
akn00048,278,nothing
akn00048,279,nothing
akn00048,280,nothing
akn00048,281,nothing
akn00048,282,nothing
akn00048,283,nothing
akn00048,284,nothing
akn00048,285,nothing
akn00048,286,nothing
akn00048,287,nothing
akn00048,288,nothing
akn00048,289,nothing
akn00048,290,nothing
akn00048,291,nothing
akn00048,292,nothing
akn00048,293,nothing
akn00048,294,nothing
akn00048,295,nothing
akn00048,296,nothing
akn00048,297,nothing
akn00048,298,nothing
akn00048,299,nothing
akn00048,300,nothing
akn00077,1,nothing
akn00077,2,nothing
akn00077,3,nothing
akn00077,4,nothing
akn00077,5,nothing
akn00077,6,nothing
akn00077,7,nothing
akn00077,8,nothing
akn00077,9,nothing
akn00077,10,nothing
akn00077,11,nothing
akn00077,12,nothing
akn00077,13,nothing
akn00077,14,nothing
akn00077,15,nothing
akn00077,16,nothing
akn00077,17,nothing
akn00077,18,nothing
akn00077,19,nothing
akn00077,20,nothing
akn00077,21,nothing
akn00077,22,nothing
akn00077,23,nothing
akn00077,24,nothing
akn00077,25,nothing
akn00077,26,nothing
akn00077,27,nothing
akn00077,28,nothing
akn00077,29,nothing
akn00077,30,nothing
akn00077,31,nothing
akn00077,32,nothing
akn00077,33,nothing
akn00077,34,nothing
akn00077,35,nothing
akn00077,36,nothing
akn00077,37,nothing
akn00077,38,nothing
akn00077,39,nothing
akn00077,40,nothing
akn00077,41,nothing
akn00077,42,nothing
akn00077,43,nothing
akn00077,44,nothing
akn00077,45,nothing
akn00077,46,nothing
akn00077,47,nothing
akn00077,48,nothing
akn00077,49,nothing
akn00077,50,nothing
akn00077,51,nothing
akn00077,52,nothing
akn00077,53,nothing
akn00077,54,nothing
akn00077,55,nothing
akn00077,56,nothing
akn00077,57,nothing
akn00077,58,nothing
akn00077,59,nothing
akn00077,60,nothing
akn00077,61,nothing
akn00077,62,nothing
akn00077,63,nothing
akn00077,64,nothing
akn00077,65,nothing
akn00077,66,nothing
akn00077,67,nothing
akn00077,68,nothing
akn00077,69,nothing
akn00077,70,nothing
akn00077,71,nothing
akn00077,72,nothing
akn00077,73,nothing
akn00077,74,nothing
akn00077,75,nothing
akn00077,76,nothing
akn00077,77,nothing
akn00077,78,nothing
akn00077,79,nothing
akn00077,80,nothing
akn00077,81,nothing
akn00077,82,nothing
akn00077,83,nothing
akn00077,84,nothing
akn00077,85,nothing
akn00077,86,nothing
akn00077,87,nothing
akn00077,88,nothing
akn00077,89,nothing
akn00077,90,nothing
akn00077,91,nothing
akn00077,92,nothing
akn00077,93,nothing
akn00077,94,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,95,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,96,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,97,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,98,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,99,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,100,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,101,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,102,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,103,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,104,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,105,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,106,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,107,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,108,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,109,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,110,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,111,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
akn00077,112,"Статья 12.15 часть 4 Выезд в нарушение правил дорожного движения на полосу, предназначенную для встречного движения, при объезде препятствия, либо на трамвайные пути встречного направления, за исключением случаев, предусмотренных частью 3 настоящей статьи"
